sample_id,dsid,file,filename,descriptor,generator,simulation_config,xsec_pb,k_factor,filter_eff,sumw,sumw2,num_events,entries,effective_lumi_fb
345211,345211,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345211.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345211.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau,PowhegPy8EG,NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau,0.5328,1.0,0.06272,21605.314453,12054.779297,40000,73,646.5324476162227
345212,345212,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345212.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345212.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau,PowhegPy8EG,NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau,0.84,1.0,0.06272,43128.988281,38446.855469,50000,116,818.6229857757836
345213,345213,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345213.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345213.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau,PowhegPy8EG,NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau,0.5328,1.0,6e-06,24283.195312,13561.626953,45000,116,7596094.629629629
345214,345214,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345214.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345214.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau,PowhegPy8EG,NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau,0.84,1.0,6e-06,68949.90625,61514.96875,80000,212,13680536.954365078
345215,345215,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345215.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345215.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau,PowhegPy8EG,NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau,0.5328,1.0,6e-06,27025.857422,15068.474609,50000,48,8454034.478853853
345216,345216,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345216.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345216.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau,PowhegPy8EG,NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau,0.84,1.0,6e-06,80993.125,72280.085938,94000,67,16070064.484126983
345217,345217,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345217.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345217.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau,PowhegPy8EG,NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau,0.7612,1.0,0.06272,56288.308594,44561.617188,74000,168,1178.9988173630923
345218,345218,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345218.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_etau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345218.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_etau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_etau,PowhegPy8EG,NNPDF30_AZNLO_ZH125J_Zinc_MINLO_etau,0.7612,1.0,6e-06,60823.285156,48174.71875,80000,181,13317412.234191626
345219,345219,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345219.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_mutau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345219.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_mutau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_mutau,PowhegPy8EG,NNPDF30_AZNLO_ZH125J_Zinc_MINLO_mutau,0.7612,1.0,6e-06,53294.480469,42152.878906,70000,77,11668961.391881239
345316,345316,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345316.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_Zy_Zll.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345316.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_Zy_Zll.GamGam.root,PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_Zy_Zll,PowhegPythia8EvtGen,NNLOPS_nnlo_30_ggH125_Zy_Zll,28.3,1.717,0.000153,16981996.0,486862112.0,600000,8259,2284233.901033249
345317,345317,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345317.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hyy_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345317.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hyy_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hyy_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WmH125J_Hyy_Wincl_MINLO,0.5328,1.0,0.00227,117765.320312,65698.546875,218000,96970,97370.48748528263
345318,345318,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345318.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hyy_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345318.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hyy_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hyy_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WpH125J_Hyy_Wincl_MINLO,0.84,1.0,0.00227,103452.046875,92272.453125,120000,47871,54254.2725377596
345319,345319,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345319.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hyy_Zincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345319.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hyy_Zincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hyy_Zincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_ZH125J_Hyy_Zincl_MINLO,0.7612,1.0,0.00227,60817.074219,48174.71875,80000,33926,35196.61409818951
345320,345320,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345320.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_HZy_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345320.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_HZy_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_HZy_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WmH125J_HZy_Wincl_MINLO,0.5328,1.0,0.001533,10783.992188,6027.389648,20000,437,13203.017337298157
345321,345321,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345321.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_HZy_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345321.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_HZy_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_HZy_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WpH125J_HZy_Wincl_MINLO,0.84,1.0,0.001533,17227.392578,15378.742188,20000,373,13378.213103780325
345322,345322,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345322.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_HZy_Zincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345322.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_HZy_Zincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_HZy_Zincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_ZH125J_HZy_Zincl_MINLO,0.7612,1.0,0.001533,30475.273438,24087.359375,40000,810,26116.000997840812
345324,345324,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345324.PowhegPythia8EvtGen_NNLOPS_NN30_ggH125_WWlvlv_EF_15_5.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345324.PowhegPythia8EvtGen_NNLOPS_NN30_ggH125_WWlvlv_EF_15_5.GamGam.root,PowhegPythia8EvtGen_NNLOPS_NN30_ggH125_WWlvlv_EF_15_5,PowhegPythia8EvtGen,NNLOPS_NN30_ggH125_WWlvlv_EF_15_5,28.3,1.717,0.02338,4726922.0,135509952.0,167000,20,4160.803426919248
345325,345325,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345325.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_qqWWlvlv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345325.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_qqWWlvlv.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_qqWWlvlv,PowhegPythia8EvtGen,NNPDF3_AZNLO_WpH125J_MINLO_qqWWlvlv,0.84,1.0,0.01576,86277.265625,76893.710938,100000,55,6517.197367128959
345433,345433,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345433.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_qqWWlvlv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345433.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_qqWWlvlv.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_qqWWlvlv,PowhegPythia8EvtGen,NNPDF3_AZNLO_WmH125J_MINLO_qqWWlvlv,0.5328,1.0,0.01576,64840.097656,36164.339844,120000,70,7721.883247778234
345445,345445,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345445.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvWWlvlv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345445.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvWWlvlv.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvWWlvlv,PowhegPythia8EvtGen,NNPDF3_AZNLO_ZH125J_MINLO_vvWWlvlv,0.7612,1.0,0.004676,7498.533691,2063.498047,50000,26,2106.701793563987
345596,345596,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345596.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Zinc_HZZinv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345596.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Zinc_HZZinv.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Zinc_HZZinv,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_Zinc_HZZinv,0.1227,1.0,0.001048,2297.400879,131.951263,40000,13,17866.148421023157
345697,345697,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345697.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaullNp2.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345697.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaullNp2.GamGam.root,MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaullNp2,MadGraphPythia8EvtGen,AZNLOCTEQ6L1_ggfhtautaullNp2,28.3,1.717,0.003327,20816742.0,4757087232.0,219000,62,128766.59985856949
345698,345698,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345698.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaulhNp2.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345698.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaulhNp2.GamGam.root,MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautaulhNp2,MadGraphPythia8EvtGen,AZNLOCTEQ6L1_ggfhtautaulhNp2,28.3,1.717,0.009433,36197696.0,8252993536.0,380000,467,78972.22300818282
345699,345699,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345699.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautauhhNp2.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345699.MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautauhhNp2.GamGam.root,MadGraphPythia8EvtGen_AZNLOCTEQ6L1_ggfhtautauhhNp2,MadGraphPythia8EvtGen,AZNLOCTEQ6L1_ggfhtautauhhNp2,28.3,1.717,0.011898,45719481.0,10402478464.0,479000,1598,79080.71666619171
345833,345833,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345833.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_Zllgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345833.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_Zllgam.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_Zllgam,PowhegPythia8EvtGen,NNPDF30_AZNLOCTEQ6L1_VBFH125_Zllgam,3.782,1.0,0.000155,1120986.125,4257350.5,299000,5979,1912260.3247982804
345834,345834,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345834.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamstargam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345834.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamstargam.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamstargam,PowhegPythia8EvtGen,NNPDF30_AZNLOCTEQ6L1_VBFH125_gamstargam,3.782,1.0,0.00227,149984.046875,569595.625,40000,1952,17470.19231777234
345876,345876,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345876.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hee__Zincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345876.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hee__Zincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hee__Zincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_ZH125J_Hee__Zincl_MINLO,0.7612,1.0,0.0,38080.125,30109.199219,50000,143,
345877,345877,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345877.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hee_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345877.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hee_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hee_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WpH125J_Hee_Wincl_MINLO,0.84,1.0,0.0,24984.367188,22299.175781,29000,81,
345878,345878,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345878.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hee_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345878.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hee_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hee_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WmH125J_Hee_Wincl_MINLO,0.5328,1.0,0.0,16182.576172,9041.084961,30000,74,
345944,345944,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345944.aMcAtNloPy8EG_A14NNPDF23LO_ppx0yy_FxFx_Np012_SM.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345944.aMcAtNloPy8EG_A14NNPDF23LO_ppx0yy_FxFx_Np012_SM.GamGam.root,aMcAtNloPy8EG_A14NNPDF23LO_ppx0yy_FxFx_Np012_SM,aMcAtNloPy8EG,A14NNPDF23LO_ppx0yy_FxFx_Np012_SM,0.051118,1.0,1.0,38772.488281,17793.330078,200000,93971,758.489930768027
345948,345948,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345948.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_WWlvlv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345948.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_WWlvlv.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_WWlvlv,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_WWlvlv,3.782,1.0,0.02338,674706.6875,2564906.0,180000,76,7630.429488156723
345949,345949,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345949.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_bb.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345949.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_bb.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_bb,PowhegPythia8EvtGen,NNPDF30_AZNLOCTEQ6L1_VBFH125_bb,3.782,1.0,0.5824,599807.4375,2275676.25,160000,45,272.31336437310046
345961,345961,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345961.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamstargam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345961.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamstargam.GamGam.root,PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamstargam,PowhegPythia8EvtGen,NNLOPS_nnlo_30_ggH125_gamstargam,28.3,1.717,0.000431,2830171.25,81143688.0,100000,4088,135138.38175735358
345963,345963,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345963.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hgamstargam_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345963.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hgamstargam_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hgamstargam_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WmH125J_Hgamstargam_MINLO,0.5328,1.0,0.00227,10821.322266,6027.389648,20000,966,8947.264113783385
345964,345964,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345964.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hgamstargam_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345964.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hgamstargam_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hgamstargam_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WpH125J_Hgamstargam_MINLO,0.84,1.0,0.00227,17229.146484,15378.742188,20000,882,9035.633775959725
345965,345965,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345965.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hgamstargam_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345965.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hgamstargam_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hgamstargam_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_ZH125J_Hgamstargam_MINLO,0.7612,1.0,0.00227,30424.058594,24087.359375,40000,1876,17607.289784735905
346188,346188,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346188.aMcAtNloPythia8EvtGen_tHjb125_4fl_gamgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346188.aMcAtNloPythia8EvtGen_tHjb125_4fl_gamgam.GamGam.root,aMcAtNloPythia8EvtGen_tHjb125_4fl_gamgam,aMcAtNloPythia8EvtGen,tHjb125_4fl_gamgam,0.002879,1.0,0.00227,2437.233398,1963.674072,40000,17858,372931.95569313254
346189,346189,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346189.aMcAtNloPythia8EvtGen_ttH_gamgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346189.aMcAtNloPythia8EvtGen_ttH_gamgam.GamGam.root,aMcAtNloPythia8EvtGen_ttH_gamgam,aMcAtNloPythia8EvtGen,ttH_gamgam,0.5071,1.0,0.00227,24708.585938,51545.601562,54000,29592,21464.877973307666
346190,346190,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346190.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaul13l7.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346190.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaul13l7.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaul13l7,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaul13l7,3.782,1.0,0.029209,524391.125,1984114.375,140000,77,4746.976914799863
346191,346191,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346191.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulm15hp20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346191.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulm15hp20.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulm15hp20,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulm15hp20,3.782,1.0,0.011064,325576.5,1232596.125,87000,162,7780.712324964355
346192,346192,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346192.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulp15hm20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346192.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulp15hm20.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulp15hm20,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_tautaulp15hm20,3.782,1.0,0.01107,322181.25,1220957.875,86000,166,7695.398543091724
346193,346193,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346193.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautauh30h20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346193.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautauh30h20.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_tautauh30h20,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_tautauh30h20,3.782,1.0,0.02966,449224.46875,1700934.125,120000,557,4004.7068677694997
346194,346194,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346194.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_etau_filt.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346194.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_etau_filt.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_etau_filt,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_etau_filt,3.782,1.0,0.000672,1048567.25,3974049.0,280000,821,412577.4541373927
346195,346195,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346195.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_mutau_filt.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346195.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_mutau_filt.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_mutau_filt,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_mutau_filt,3.782,1.0,0.000672,898804.5625,3403200.5,240000,199,353650.6582322908
346198,346198,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346198.PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_Zgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346198.PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_Zgam.GamGam.root,PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_Zgam,PhPy8EG,A14NNPDF23_NNPDF30ME_ttH125_Zgam,0.5071,1.0,0.001533,47241.738281,25506.767578,90000,3714,60770.1213942705
346214,346214,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346214.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346214.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamgam.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_gamgam,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_gamgam,3.782,1.0,0.00227,299915.6875,1142827.25,80000,38403,34934.280337886164
346228,346228,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_346228.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_ZZ4lep_notau.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_346228.PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_ZZ4lep_notau.GamGam.root,PowhegPy8EG_NNPDF30_AZNLOCTEQ6L1_VBFH125_ZZ4lep_notau,PowhegPy8EG,NNPDF30_AZNLOCTEQ6L1_VBFH125_ZZ4lep_notau,3.782,1.0,0.000124,1109796.5,4270386.5,296000,376,2366465.302536634
